"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"worms_aphia_id";"fides_area";"area";"area_bis";"tac_area_description";"comments";"latin_name_join";"area_rdb";"include_in_table_2.1";"comments_dev";"area_rdbes"
"537";"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"CECAF";NA;"OXN";"105915";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Oxynotus paradoxus";"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3,34.1.2,34.2";"yes";"";"34.1.1,34.1.2,34.2"
"538";"Other regions";"axillary sea bream";"Pagellus acarne";"CECAF";NA;"SBA";"127057";"No TAC";"34.1.1";"34_1_1";"";"";"Pagellus acarne";"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3";"yes";"";"34.1.1"
"539";"Other regions";"Red pandora";"Pagellus bellottii";"CECAF";NA;"PAR";"127058";"No TAC";"All areas";"34";"";"";"Pagellus bellottii";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"540";"Other regions";"Blue spotted sea bream";"Pagrus caeruleostictus";"CECAF";NA;"BSC";"127062";"No TAC";"All areas";"34";"";"";"Pagrus caeruleostictus";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"541";"Other regions";"Deepwater rose shrimp";"Parapenaeus longirostris";"CECAF";NA;"DPS";"107109";"No TAC";"All areas";"34";"";"";"Parapenaeus longirostris";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"542";"Other regions";"Grunt";"Pomadasys stridens, Pomadasys commersonnii, Pomadasys argenteus, Pomadasys maculatus, Pomadasys olivaceus, Pomadasys opercularis, Pomadasys bayanus, Pomadasys branickii, Pomadasys crocro, Pomadasys macracanthus, Pomadasys incisus, Pomadasys jubelini, Pomadasys perotaei, Pomadasys multimaculatum, Pomadasys suillus, Pomadasys kaakan, Pomadasys panamensis, Pomadasys rogerii, Pomadasys argyreus, Pomadasys furcatus, Pomadasys taeniatus, Pomadasys corvinaeformis, Pomadasys, Pomadasys spp";"CECAF";NA;"PKS, HDH, GRL, PKL, PKV, PKO, PBJ, PBI, PKR, PKN, BGR, BUR, PKE, PKT, PKK, KAH, YSZ, BGZ, QCZ, QCY, QDA, OWC, BGX";"170036020901, 170036020903, 170036020904, 170036020905, 170036020907, 170036020908, 170036020910, 170036020911, 170036020912, 170036020915, 170036020918, 170036020919, 170036020920, 170036020921, 170036020922, 170036020923, 170036020924, 170036020925, 170036020926, 170036020927, 170036020928, 170036020929";"No TAC";"All areas";"34";"";"";"Pomadasys stridens,Pomadasys commersonnii,Pomadasys argenteus,Pomadasys maculatus,Pomadasys olivaceus,Pomadasys opercularis,Pomadasys bayanus,Pomadasys branickii,Pomadasys crocro,Pomadasys macracanthus,Pomadasys incisus,Pomadasys jubelini,Pomadasys perotaei,Pomadasys multimaculatum,Pomadasys suillus,Pomadasys kaakan,Pomadasys panamensis,Pomadasys rogerii,Pomadasys argyreus,Pomadasys furcatus,Pomadasys taeniatus,Pomadasys corvinaeformis,Pomadasys,Pomadasys spp";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"543";"Other regions";"West African croakers";"Pseudotolithus senegallus, Pseudotolithus senegalensis, Pseudotolithus typus, Pseudotolithus moorii, Pseudotolithus elongatus, Pseudotolithus epipercus, Pseudotolithus, Pseudotolithus spp";"CECAF";NA;"CKL, PSS, PTY, UDM, PSE, QCK, CKW";"170037045701, 170037045702, 170037045703, 170037045704, 170037045705, 170037045706";"No TAC";"34.1.1";"34_1_1";"";"";"Pseudotolithus senegallus,Pseudotolithus senegalensis,Pseudotolithus typus,Pseudotolithus moorii,Pseudotolithus elongatus,Pseudotolithus epipercus,Pseudotolithus,Pseudotolithus spp";"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3";"yes";"";"34.1.1"
"544";"Other regions";"Sardine";"Sardina pilchardus";"CECAF";NA;"PIL";"126421";"No TAC";"34.1.1, 34.1.3";"34_1_1,34_1_3";"";"";"Sardina pilchardus";"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3,34.1.3.1,34.1.3.2";"yes";"";"34.1.1,34.1.3"
"545";"Other regions";"Round sardinella";"Sardinella aurita";"CECAF";NA;"SAA";"126422";"No TAC";"All areas";"34";"";"";"Sardinella aurita";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"546";"Other regions";"Short-body sardinella";"Sardinella maderensis";"CECAF";NA;"SAE";"126423";"No TAC";"All areas";"34";"";"";"Sardinella maderensis";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"547";"Other regions";"Chub mackerel";"Scomber colias";"CECAF";NA;"VMA";"151174";"No TAC";"All areas";"34";"";"";"Scomber colias";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"548";"Other regions";"Knifetooth dogfish";"Scymnodon ringens";"CECAF";NA;"SYR";"105918";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Scymnodon ringens";"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3,34.1.2,34.2";"yes";"";"34.1.1,34.1.2,34.2"
"549";"Other regions";"Cuttlefish";"Sepia hierredda";"CECAF";NA;"CVT";"342138";"No TAC";"All areas";"34";"";"";"Sepia hierredda";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"550";"Other regions";"Common cuttlefish";"Sepia officinalis";"CECAF";NA;"CTC";"141444";"No TAC";"All areas";"34";"";"";"Sepia officinalis";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"551";"Other regions";"Porgies, seabreams nei";"Sparidae";"CECAF";NA;"SBX";"125564";"No TAC";"34.1.1";"34_1_1";"";"";"Sparidae";"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3";"yes";"";"34.1.1"
"552";"Other regions";"Horse mackerel";"Trachurus trachurus, Trachurus picturatus, Trachurus japonicus, Trachurus murphyi, Trachurus symmetricus, Trachurus mediterraneus, Trachurus lathami, Trachurus capensis, Trachurus trecae, Trachurus declivis, Trachurus delagoa, Trachurus indicus, Trachurus novaezelandiae, Trachurus, Trachurus spp";"CECAF";NA;"HOM, JAA, JJM, CJM, PJM, HMM, RSC, HMC, HMZ, HMG, TUD, TUJ, TUZ, JAX";"170023000401, 170023000402, 170023000403, 170023000405, 170023000406, 170023000408, 170023000411, 170023000413, 170023000414, 170023000415, 170023000416, 170023000417, 170023000418";"No TAC";"All areas";"34";"";"";"Trachurus trachurus,Trachurus picturatus,Trachurus japonicus,Trachurus murphyi,Trachurus symmetricus,Trachurus mediterraneus,Trachurus lathami,Trachurus capensis,Trachurus trecae,Trachurus declivis,Trachurus delagoa,Trachurus indicus,Trachurus novaezelandiae,Trachurus,Trachurus spp";"34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2";"yes";"";"34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2"
"648";"Other regions";"Silky shark";"Carcharhinus falciformis";"IATTC";NA;"FAL";"105789";"No TAC";"All areas";"77,87";"";"";"Carcharhinus falciformis";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"649";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IATTC";NA;"OCS";"105794";"No TAC";"All areas";"77,87";"";"";"Carcharhinus longimanus";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"650";"Other regions";"Black marlin";"Istiompax indica";"IATTC";NA;"BLM";"712905";"No TAC";"All areas";"77,87";"";"";"Istiompax indica";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"651";"Other regions";"Mako sharks";"Isurus oxyrinchus, Isurus paucus, Isurus, Isurus spp";"IATTC";NA;"SMA, LMA, MAK";"106008000201, 106008000202";"No TAC";"All areas";"77,87";"";"";"Isurus oxyrinchus,Isurus paucus,Isurus,Isurus spp";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"652";"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IATTC";NA;"SKJ";"127018";"No TAC";"All areas";"77,87";"";"";"Katsuwonus pelamis";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"653";"Other regions";"Porbeagle";"Lamna nasus";"IATTC";NA;"POR";"105841";"No TAC";"All areas";"77,87";"";"";"Lamna nasus";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"654";"Other regions";"Blue marlin, Pacific blue marlin";"Makaira nigricans, Makaira mazara";"IATTC";NA;"BUM, BLZ";"126950, 219729";"No TAC";"All areas";"77,87";"";"";"Makaira nigricans,Makaira mazara";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"655";"Other regions";"Whale shark";"Rhincodon typus";"IATTC";NA;"RHN";"105847";"No TAC";"All areas";"77,87";"";"";"Rhincodon typus";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"656";"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"IATTC";NA;"SPL";"105816";"No TAC";"All areas";"77,87";"";"";"Sphyrna lewini";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"657";"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"IATTC";NA;"SPK";"105817";"No TAC";"All areas";"77,87";"";"";"Sphyrna mokarran";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"658";"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"IATTC";NA;"SPZ";"105819";"No TAC";"All areas";"77,87";"";"";"Sphyrna zygaena";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"659";"Other regions";"Striped marlin";"Tetrapturus audax";"IATTC";NA;"MLS";"219733";"No TAC";"All areas";"77,87";"";"";"Tetrapturus audax";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"660";"Other regions";"Albacore tuna";"Thunnus alalunga";"IATTC";NA;"ALB";"127026";"No TAC";"All areas";"77,87";"";"";"Thunnus alalunga";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"661";"Other regions";"Yellowfin tuna";"Thunnus albacares";"IATTC";NA;"YFT";"127027";"No TAC";"All areas";"77,87";"";"";"Thunnus albacares";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"662";"Other regions";"Bigeye tuna";"Thunnus obesus";"IATTC";NA;"BET";"127028";"IATTC";"All areas";"77,87";"";"FIDES match";"Thunnus obesus";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"663";"Other regions";"Pacific bluefin tuna";"Thunnus orientalis";"IATTC";NA;"PBF";"273823";"No TAC";"All areas";"77,87";"";"";"Thunnus orientalis";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"664";"Other regions";"Swordfish";"Xiphias gladius";"IATTC";NA;"SWO";"127094";"No TAC";"All areas";"77,87";"";"";"Xiphias gladius";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"665";"Other regions";"Mobulidae-manta rays";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp";"IATTC";NA;"RMA, RMB, RME, RMH, RMK, RMM, RMU, RMN, RMT, RMO, RMV";"110812000101, 110812000102, 110812000103, 110812000104, 110812000105, 110812000106, 110812000107, 110812000108, 110812000109, 110812000110";"No TAC";"All areas";"77,87";"";"";"Mobula alfredi,Mobula birostris,Mobula eregoodoo,Mobula hypostoma,Mobula kuhlii,Mobula mobular,Mobula munkiana,Mobula rochebrunei,Mobula tarapacana,Mobula thurstoni,Mobula,Mobula spp";"77,87,87.1,87.2,87.3,87.1.1,87.1.2,87.1.3,87.1.4,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3.1,87.3.2,87.3.3";"yes";"";"77,87,87.1,87.1.1,87.1.2,87.1.3,87.1.4,87.2,87.2.1,87.2.2,87.2.3,87.2.4,87.2.5,87.2.6,87.3,87.3.1,87.3.2,87.3.3"
"554";"Other regions";"Wahoo";"Acanthocybium solandri";"ICCAT";NA;"WAH";"127014";"No TAC";"All areas";"21,31,27,34,37";"";"";"Acanthocybium solandri";"21,21.0,21.0.A,21.0.B,21.1,21.2,21.3,21.4,21.5,21.6,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.G,21.2.H,21.2.J,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H,31,27,27.1,27.10,27.12,27.14.a,27.14.b,27.2,27.3.c.22,27.3.b.23,27.3.d.24,27.3.d.25,27.3.d.26,27.3.d.27,27.3.d.28,27.3.d.29,27.2.a,27.2.b,27.3,27.3.d.30,27.3.d.31,27.3.d.32,27.3.a.20,27.3.a.21,27.4,27.4.a,27.4.b,27.4.c,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6,27.6.a,27.6.b,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.7,27.9,27.14,27.3.a,27.3.b,27.3.c,27.3.d,27.4.a.w,27.4.a.e,27.4.b.e,27.4.b.w,27.6.a.n,27.6.a.s,27.9.b.1,27.9.b.2,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2,27.2.a.2,27.14.b.1,27.2.b.2,27.14.b.2,27.2.a.1,27.3.d.28.1,27.3.d.28.2,27.1.a,27.1.b,27.12.a,27.12.b,27.12.c,27.2.b.1,27.5,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6.b.1,27.6.b.2,27.7.c.1,27.7.c.2,27.7.j.1,27.7.j.2,27.7.k.1,27.7.k.2,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,34,34.1,34.2,34.3,34.4,34.1.1,34.1.2,34.1.3,34.1.1.1,34.1.1.2,34.1.1.3,34.1.3.1,34.1.3.2,34.3.1,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.3.1.1,34.3.1.2,34.3.1.3,34.4.1,34.4.2,37";"yes";"";"21,21.0,21.0.a,21.0.b,21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h,31,27,27.1,27.1.a,27.1.b,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2,27.2,27.2.a,27.2.a.1,27.2.a.2,27.2.b,27.2.b.1,27.2.b.2,27.3,27.3.a,27.3.a.20,27.3.a.21,27.3.b.23,27.3.bc,27.3.c.22,27.3.d,27.3.d.24,27.3.d.25,27.3.d.26,27.3.d.27,27.3.d.28,27.3.d.28.1,27.3.d.28.2,27.3.d.29,27.3.d.30,27.3.d.31,27.3.d.32,27.4,27.4.a,27.4.b,27.4.c,27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,34,34.1,34.1.1,34.1.11,34.1.2,34.1.3,34.1.31,34.1.32,34.2,34.3,34.3.1,34.3.11,34.3.12,34.3.13,34.3.2,34.3.3,34.3.4,34.3.5,34.3.6,34.4,34.4.1,34.4.2,37,37.1,37.1.1,37.1.2,37.1.3,37.2,37.2.1,37.2.2,37.3,37.3.1,37.3.2,37.4,37.4.1,37.4.2,37.4.3"
